sku,qty,is_in_stock
261821,0.0000,1
261822,0.0000,1
261823,0.0000,1
261824,0.0000,1
261825,0.0000,1
261826,0.0000,1
261827,0.0000,1
261828,0.0000,1
261829,0.0000,1
261830,0.0000,1
261831,0.0000,1
261832,0.0000,1
261833,0.0000,1
261834,0.0000,1
261835,0.0000,1
261836,0.0000,1
261837,0.0000,1
261838,0.0000,1
261839,0.0000,1
261840,0.0000,1
261842,0.0000,1
261843,0.0000,1
262037,0.0000,1
262038,0.0000,1
262039,0.0000,1
262040,0.0000,1
262042,0.0000,1
262043,0.0000,1
262045,0.0000,1
262046,0.0000,1
262047,0.0000,1
262050,0.0000,1
262051,0.0000,1
262052,0.0000,1
262067,0.0000,1
262068,0.0000,1
262073,0.0000,1
262074,0.0000,1
262075,0.0000,1
262076,0.0000,1
262077,0.0000,1
262081,0.0000,1
262082,0.0000,1
262083,0.0000,1
262087,0.0000,1
262088,0.0000,1
262089,0.0000,1
262093,0.0000,1
262094,0.0000,1
262095,0.0000,1
262096,0.0000,1
262097,0.0000,1
262101,0.0000,1
262102,0.0000,1
262103,0.0000,1
262107,0.0000,1
262108,0.0000,1
262109,0.0000,1
262110,0.0000,1
262111,0.0000,1
262115,0.0000,1
262116,0.0000,1
262117,0.0000,1
262121,0.0000,1
262122,0.0000,1
262123,0.0000,1
262127,0.0000,1
262128,0.0000,1
262129,0.0000,1
262133,0.0000,1
262135,0.0000,1
262136,0.0000,1
262138,0.0000,1
262139,0.0000,1
262141,0.0000,1
262163,0.0000,1
262169,0.0000,1
262175,0.0000,1
262176,0.0000,1
262181,0.0000,1
262182,0.0000,1
262187,0.0000,1
262188,0.0000,1
262193,0.0000,1
262199,0.0000,1
262203,0.0000,1
262213,0.0000,1
262217,0.0000,1
262227,0.0000,1
262230,0.0000,1
262231,0.0000,1
262232,0.0000,1
262233,0.0000,1
262234,0.0000,1
262235,0.0000,1
262236,0.0000,1
262237,0.0000,1
262238,0.0000,1
262239,0.0000,1
262240,0.0000,1
262241,0.0000,1
262242,0.0000,1
262243,0.0000,1
262244,0.0000,1
262246,0.0000,1
262247,0.0000,1
262248,0.0000,1
262253,0.0000,1
262254,0.0000,1
262256,0.0000,1
262257,0.0000,1
262258,0.0000,1
262278,0.0000,1
262281,0.0000,1
262284,0.0000,1
262292,0.0000,1
262293,0.0000,1
262408,0.0000,1
262409,0.0000,1
262411,0.0000,1
262412,0.0000,1
262414,0.0000,1
262415,0.0000,1
262452,0.0000,1
262475,0.0000,1
262490,0.0000,1
262491,0.0000,1
262496,0.0000,1
262497,0.0000,1
262505,0.0000,1
262506,0.0000,1
262507,0.0000,1
262512,0.0000,1
262516,0.0000,1
262539,0.0000,1
262540,0.0000,1
262567,0.0000,1
262568,0.0000,1
262569,0.0000,1
262570,0.0000,1
262571,0.0000,1
262572,0.0000,1
262573,0.0000,1
262574,0.0000,1
262575,0.0000,1
262576,0.0000,1
262577,2.0000,1
262578,0.0000,1
262579,0.0000,1
262580,0.0000,1
262581,0.0000,1
262582,32.0000,1
262583,0.0000,0
262586,83.0000,1
262587,27.0000,1
262588,7.0000,1
262607,0.0000,1
262612,0.0000,1
262614,1.0000,1
262615,0.0000,1
262616,0.0000,1
262810,0.0000,1
262813,0.0000,1
262815,0.0000,1
262816,0.0000,1
262817,0.0000,1
262818,0.0000,1
262819,0.0000,1
262820,0.0000,1
262821,0.0000,1
262822,0.0000,1
262823,0.0000,1
262824,0.0000,1
262825,0.0000,1
262826,0.0000,1
262828,0.0000,1
262835,0.0000,1
262836,0.0000,1
262841,0.0000,1
262844,0.0000,1
262846,0.0000,1
262855,0.0000,1
262858,0.0000,1
262861,0.0000,1
262862,0.0000,1
262863,0.0000,1
262864,0.0000,1
262866,0.0000,1
262867,0.0000,1
262868,0.0000,1
262869,0.0000,1
262885,0.0000,1
262886,0.0000,1
262887,0.0000,1
262888,0.0000,1
262889,0.0000,1
262891,0.0000,1
262892,0.0000,1
262928,0.0000,1
262943,0.0000,1
262945,0.0000,1
262946,0.0000,1
262961,20.0000,1
262962,5.0000,1
262983,0.0000,1
262984,0.0000,1
262985,0.0000,1
262986,0.0000,1
262995,0.0000,1
262996,0.0000,1
262997,5.0000,1
263009,0.0000,1
263011,0.0000,1
263012,0.0000,1
263013,30.0000,1
263014,0.0000,1
263015,0.0000,1
263016,0.0000,1
263018,2.0000,1
263019,0.0000,1
263027,0.0000,1
263028,13.0000,1
263029,91.0000,1
263030,10.0000,1
263031,14.0000,1
263034,43.0000,1
263035,10.0000,1
263038,0.0000,1
263039,0.0000,1
263040,0.0000,1
263042,0.0000,1
263044,15.0000,1
263045,0.0000,1
263046,0.0000,1
263047,0.0000,1
263048,16.0000,1
263049,0.0000,1
263050,0.0000,1
263051,0.0000,1
263052,62.0000,1
263053,0.0000,1
263054,0.0000,1
263055,0.0000,1
263056,42.0000,1
263057,0.0000,1
263059,0.0000,1
263064,14.0000,1
263065,21.0000,1
263074,11.0000,1
263075,0.0000,1
263090,0.0000,1
263092,19.0000,1
263093,160.0000,1
263097,20.0000,1
263098,0.0000,1
263104,0.0000,1
263105,365.0000,1
263106,71.0000,1
263107,19.0000,1
263113,0.0000,1
263124,0.0000,1
263128,0.0000,1
263132,0.0000,1
263149,0.0000,1
263153,0.0000,1
263155,16.0000,1
263156,0.0000,1
263157,18.0000,1
263158,0.0000,1
263159,0.0000,1
263160,0.0000,1
263161,11.0000,1
263162,0.0000,1
263163,0.0000,1
263166,0.0000,1
263167,3.0000,1
263168,0.0000,1
263173,0.0000,1
263174,0.0000,1
263201,299.0000,1
263202,106.0000,1
263203,171.0000,1
263204,54.0000,1
263205,33.0000,1
263206,53.0000,1
263207,8.0000,1
263208,16.0000,1
263209,0.0000,1
263210,0.0000,1
263221,0.0000,1
263222,0.0000,1
263235,28.0000,1
263236,0.0000,1
263252,10.0000,1
263253,2.0000,1
263254,0.0000,1
263255,0.0000,1
263260,0.0000,1
263261,0.0000,1
263262,0.0000,1
263273,63.0000,1
263274,0.0000,1
263288,12.0000,1
263289,0.0000,1
263292,19.0000,1
263293,0.0000,1
263302,0.0000,1
263303,5.0000,1
263312,0.0000,1
263317,0.0000,1
263318,5.0000,1
263319,0.0000,1
263321,0.0000,1
263331,0.0000,1
263335,0.0000,1
263336,0.0000,1
263337,11.0000,1
263340,21.0000,1
263342,0.0000,1
263344,0.0000,1
263346,0.0000,1
263349,0.0000,1
263350,0.0000,1
263351,0.0000,1
263356,0.0000,1
263359,0.0000,1
263360,0.0000,1
263362,0.0000,1
263364,0.0000,1
263365,0.0000,1
263368,0.0000,1
263369,0.0000,1
263412,0.0000,0
263424,53.0000,1
263425,7.0000,1
263461,0.0000,1
263462,0.0000,1
263467,16.0000,1
263468,17.0000,1
263469,0.0000,1
263470,0.0000,1
263497,0.0000,1
263498,0.0000,1
263594,0.0000,1
263600,0.0000,1
263602,0.0000,1
263635,3400.0000,1
263636,200.0000,1
263638,300.0000,1
263639,400.0000,1
263640,500.0000,1
263641,0.0000,1
263642,500.0000,1
263643,0.0000,1
263649,3800.0000,1
263663,0.0000,0
263685,0.0000,0
263688,0.0000,0
263690,0.0000,0
263691,0.0000,1
263692,0.0000,1
263693,0.0000,1
263696,0.0000,1
263697,0.0000,0
263698,0.0000,0
263700,0.0000,0
263703,0.0000,1
263704,0.0000,1
263705,0.0000,1
263706,0.0000,1
263707,0.0000,1
263708,0.0000,1
263709,0.0000,1
263710,0.0000,1
263711,0.0000,1
263712,0.0000,1
263713,0.0000,1
263714,0.0000,1
263715,0.0000,1
263716,0.0000,1
263717,0.0000,1
263718,0.0000,1
263719,0.0000,1
263720,0.0000,1
263721,0.0000,1
263722,0.0000,1
263750,0.0000,0
263751,0.0000,0
263756,0.0000,0
263757,0.0000,0
263758,0.0000,0
263759,0.0000,0
263760,0.0000,0
263761,0.0000,0
263762,0.0000,1
263763,0.0000,0
263764,0.0000,1
263765,0.0000,0
263766,0.0000,1
263767,0.0000,0
263768,0.0000,0
263769,0.0000,1
263770,0.0000,0
263772,0.0000,0
263776,0.0000,1
263777,0.0000,1
263779,0.0000,1
263781,0.0000,1
263782,0.0000,1
263783,0.0000,1
263785,0.0000,1
263787,0.0000,1
263790,0.0000,1
263791,0.0000,1
263793,0.0000,1
263795,0.0000,0
263797,0.0000,0
263798,0.0000,1
263799,0.0000,0
263801,0.0000,0
263803,0.0000,0
263804,0.0000,0
263805,0.0000,1
263806,0.0000,0
263808,0.0000,0
263809,0.0000,0
263810,0.0000,0
263811,0.0000,1
263812,0.0000,0
263814,0.0000,0
263816,0.0000,0
263819,0.0000,0
263823,0.0000,1
263824,0.0000,1
263825,0.0000,1
263830,0.0000,1
263831,0.0000,1
263832,0.0000,0
263833,0.0000,0
263834,0.0000,1
263836,0.0000,1
263837,0.0000,1
263838,0.0000,0
263843,0.0000,0
263844,0.0000,0
263845,0.0000,1
263846,0.0000,0
263853,0.0000,1
263856,0.0000,1
263857,0.0000,1
263858,0.0000,1
263868,0.0000,1
263869,0.0000,1
263871,0.0000,0
263872,0.0000,0
263894,0.0000,1
263898,0.0000,1
263899,0.0000,1
263900,0.0000,1
263901,0.0000,0
263902,0.0000,0
263903,0.0000,1
263904,0.0000,0
263912,0.0000,1
263913,0.0000,1
263914,0.0000,1
263915,0.0000,1
263916,0.0000,1
263917,0.0000,1
263918,0.0000,1
263919,0.0000,1
263922,0.0000,0
263924,0.0000,0
263925,0.0000,1
263926,0.0000,1
263928,0.0000,1
263930,0.0000,1
263931,0.0000,1
263932,0.0000,1
263934,0.0000,1
263936,0.0000,1
263939,0.0000,1
263940,0.0000,1
263942,0.0000,1
263944,0.0000,0
263946,0.0000,0
263947,0.0000,1
263948,0.0000,0
263950,0.0000,0
263952,0.0000,0
263953,0.0000,0
263954,0.0000,1
263955,0.0000,0
263957,0.0000,0
263958,0.0000,1
263959,0.0000,0
263960,0.0000,1
263961,0.0000,0
263963,0.0000,0
263965,0.0000,0
263968,0.0000,1
263972,0.0000,1
263973,0.0000,1
263974,0.0000,1
263975,0.0000,1
263979,0.0000,1
263980,0.0000,1
263981,0.0000,1
263982,0.0000,1
263983,0.0000,1
263985,0.0000,1
263986,0.0000,1
263987,0.0000,1
263992,0.0000,0
263993,0.0000,0
263994,0.0000,1
263995,0.0000,1
264001,0.0000,1
264003,0.0000,1
264004,0.0000,1
264005,0.0000,1
264014,0.0000,1
264015,0.0000,1
264016,0.0000,1
264018,0.0000,0
264019,0.0000,1
264027,0.0000,1
264041,0.0000,1
264044,0.0000,1
264045,0.0000,1
264046,0.0000,1
264047,0.0000,1
264048,0.0000,1
264049,0.0000,1
264050,0.0000,1
264058,0.0000,1
264059,0.0000,1
264061,0.0000,1
264062,0.0000,1
264063,0.0000,1
264065,0.0000,1
264066,0.0000,1
264067,0.0000,1
264068,0.0000,0
264070,0.0000,1
264072,0.0000,1
264073,0.0000,1
264074,0.0000,1
264076,0.0000,1
264078,0.0000,1
264079,0.0000,1
264080,0.0000,1
264082,0.0000,1
264084,0.0000,1
264087,0.0000,1
264088,0.0000,1
264090,0.0000,1
264092,0.0000,0
264094,0.0000,0
264095,0.0000,1
264096,0.0000,0
264098,0.0000,0
264100,0.0000,0
264101,0.0000,0
264102,0.0000,1
264103,0.0000,0
264105,0.0000,0
264106,0.0000,0
264107,0.0000,0
264108,0.0000,1
264109,0.0000,0
264111,0.0000,0
264113,0.0000,0
264116,0.0000,1
264117,0.0000,0
264118,0.0000,0
264119,0.0000,0
264123,0.0000,0
264124,0.0000,0
264125,0.0000,0
264126,0.0000,0
264127,0.0000,1
264129,0.0000,1
264130,0.0000,1
264131,0.0000,0
264134,0.0000,0
264135,0.0000,0
264136,0.0000,1
264137,0.0000,0
264143,0.0000,0
264145,0.0000,1
264146,0.0000,1
264147,0.0000,0
264153,0.0000,0
264154,0.0000,0
264156,0.0000,0
264157,0.0000,0
264166,0.0000,1
264167,0.0000,1
264168,0.0000,0
264169,0.0000,1
264170,0.0000,0
264171,0.0000,0
264172,0.0000,0
264173,0.0000,0
264175,0.0000,1
264176,0.0000,1
264177,0.0000,1
264178,0.0000,1
264179,0.0000,1
264180,0.0000,1
264181,0.0000,0
264182,0.0000,1
264185,0.0000,0
264187,0.0000,1
264188,0.0000,1
264189,0.0000,0
264191,0.0000,0
264193,0.0000,0
264194,0.0000,0
264195,0.0000,0
264197,0.0000,0
264199,0.0000,0
264202,0.0000,0
264203,0.0000,0
264205,0.0000,0
264207,0.0000,0
264209,0.0000,0
264210,0.0000,0
264211,0.0000,0
264213,0.0000,0
264215,0.0000,0
264216,0.0000,0
264217,0.0000,0
264218,0.0000,0
264220,0.0000,0
264221,0.0000,0
264222,0.0000,0
264223,0.0000,0
264224,0.0000,0
264226,0.0000,0
264228,0.0000,0
264231,0.0000,0
264232,0.0000,0
264233,0.0000,0
264234,0.0000,0
264238,0.0000,0
264239,0.0000,0
264240,0.0000,0
264241,0.0000,0
264242,0.0000,0
264244,0.0000,0
264245,0.0000,0
264246,0.0000,0
264249,0.0000,0
264250,0.0000,0
264251,0.0000,0
264252,0.0000,0
264258,0.0000,0
264260,0.0000,0
264261,0.0000,0
264262,0.0000,0
264268,0.0000,1
264269,0.0000,0
264271,0.0000,0
264272,0.0000,0
264281,0.0000,0
264282,0.0000,0
264283,0.0000,0
264284,0.0000,0
264285,0.0000,0
264286,0.0000,0
264287,0.0000,0
264288,0.0000,0
264290,0.0000,0
264291,0.0000,0
264292,0.0000,0
264293,0.0000,0
264294,0.0000,0
264295,0.0000,0
264298,0.0000,0
264300,0.0000,0
264301,0.0000,1
264302,0.0000,1
264304,0.0000,1
264306,0.0000,1
264307,0.0000,1
264308,0.0000,1
264310,0.0000,1
264312,0.0000,1
264315,0.0000,1
264316,0.0000,1
264318,0.0000,1
264320,0.0000,0
264322,0.0000,0
264323,0.0000,1
264324,0.0000,0
264326,0.0000,0
264328,0.0000,0
264329,0.0000,0
264330,0.0000,1
264331,0.0000,0
264333,0.0000,0
264334,0.0000,0
264335,0.0000,0
264336,0.0000,1
264337,0.0000,0
264339,0.0000,0
264341,0.0000,0
264344,0.0000,0
264345,0.0000,1
264346,0.0000,0
264347,0.0000,0
264351,0.0000,0
264352,0.0000,1
264353,0.0000,0
264354,0.0000,1
264355,0.0000,1
264357,0.0000,1
264358,0.0000,0
264359,0.0000,0
264362,0.0000,0
264363,0.0000,0
264364,0.0000,0
264365,0.0000,0
264371,0.0000,0
264373,0.0000,1
264374,0.0000,1
264375,0.0000,0
264381,0.0000,0
264382,0.0000,0
264384,0.0000,0
264385,0.0000,0
264394,0.0000,1
264395,0.0000,1
264396,0.0000,0
264397,0.0000,1
264398,0.0000,0
264399,0.0000,0
264400,0.0000,0
264401,0.0000,0
264403,0.0000,1
264404,0.0000,1
264405,0.0000,1
264406,0.0000,1
264407,0.0000,1
264408,0.0000,1
264411,0.0000,0
264413,0.0000,0
264415,0.0000,1
264416,0.0000,1
264417,0.0000,1
264418,0.0000,1
264419,0.0000,1
264420,0.0000,1
264422,0.0000,1
264424,0.0000,1
264425,0.0000,1
264426,0.0000,1
264428,0.0000,1
264430,0.0000,1
264433,0.0000,1
264434,0.0000,1
264436,0.0000,1
264438,0.0000,0
264440,0.0000,0
264441,0.0000,1
264442,0.0000,0
264444,0.0000,0
264446,0.0000,0
264447,0.0000,0
264448,0.0000,1
264449,0.0000,0
264451,0.0000,0
264452,0.0000,0
264453,0.0000,0
264454,0.0000,1
264455,0.0000,0
264457,0.0000,0
264459,0.0000,0
264462,0.0000,1
264463,0.0000,0
264464,0.0000,1
264469,0.0000,1
264470,0.0000,1
264471,0.0000,0
264472,0.0000,1
264473,0.0000,1
264475,0.0000,1
264476,0.0000,1
264477,0.0000,1
264480,0.0000,0
264481,0.0000,0
264482,0.0000,1
264483,0.0000,1
264489,0.0000,0
264491,0.0000,1
264492,0.0000,1
264498,0.0000,1
264499,0.0000,1
264500,0.0000,0
264502,0.0000,0
264503,0.0000,0
264512,0.0000,1
264513,0.0000,1
264514,0.0000,1
264515,0.0000,1
264516,0.0000,0
264517,0.0000,0
264518,0.0000,1
264519,0.0000,0
264521,0.0000,1
264522,0.0000,1
264523,0.0000,1
264524,0.0000,1
264525,0.0000,1
264530,0.0000,1
264531,0.0000,1
264532,0.0000,1
264534,0.0000,1
264536,0.0000,1
264537,0.0000,1
264538,0.0000,1
264540,0.0000,1
264542,0.0000,1
264545,0.0000,1
264546,0.0000,1
264548,0.0000,1
264550,0.0000,0
264552,0.0000,0
264553,0.0000,1
264554,0.0000,0
264556,0.0000,0
264558,0.0000,0
264559,0.0000,0
264560,0.0000,1
264561,0.0000,0
264563,0.0000,0
264564,0.0000,0
264565,0.0000,0
264566,0.0000,1
264567,0.0000,0
264569,0.0000,0
264571,0.0000,0
264574,0.0000,1
264575,0.0000,1
264576,0.0000,1
264581,0.0000,1
264582,0.0000,1
264583,0.0000,1
264584,0.0000,1
264585,0.0000,1
264587,0.0000,1
264588,0.0000,1
264589,0.0000,0
264592,0.0000,0
264593,0.0000,0
264594,0.0000,0
264595,0.0000,1
264601,0.0000,0
264603,0.0000,1
264604,0.0000,1
264611,0.0000,1
264612,0.0000,0
264614,0.0000,0
264615,0.0000,0
264624,0.0000,1
264625,0.0000,1
264626,0.0000,1
264627,0.0000,1
264628,0.0000,0
264629,0.0000,0
264630,0.0000,1
264631,0.0000,0
264633,0.0000,1
264634,0.0000,1
264635,0.0000,1
264636,0.0000,1
264637,0.0000,1
264642,0.0000,1
264643,0.0000,1
264644,0.0000,1
264646,0.0000,1
264648,0.0000,1
264649,0.0000,1
264650,0.0000,1
264652,0.0000,1
264654,0.0000,1
264657,0.0000,1
264658,0.0000,1
264660,0.0000,1
264662,0.0000,0
264664,0.0000,0
264665,0.0000,1
264666,0.0000,0
264668,0.0000,0
264670,0.0000,0
264671,0.0000,0
264672,0.0000,1
264673,0.0000,0
264675,0.0000,0
264676,0.0000,0
264677,0.0000,0
264678,0.0000,1
264679,0.0000,0
264681,0.0000,0
264683,0.0000,0
264686,0.0000,1
264687,0.0000,1
264688,0.0000,1
264693,0.0000,0
264694,0.0000,1
264695,0.0000,1
264696,0.0000,0
264697,0.0000,1
264699,0.0000,1
264700,0.0000,1
264701,0.0000,0
264704,0.0000,0
264705,0.0000,0
264706,0.0000,0
264707,0.0000,1
264713,0.0000,0
264715,0.0000,1
264716,0.0000,1
264723,0.0000,1
264724,0.0000,0
264726,0.0000,0
264727,0.0000,0
264736,0.0000,1
264737,0.0000,1
264738,0.0000,1
264739,0.0000,1
264740,0.0000,0
264741,0.0000,0
264742,0.0000,1
264743,0.0000,0
264745,0.0000,1
264746,0.0000,1
264747,0.0000,1
264748,0.0000,1
264749,0.0000,1
264754,0.0000,1
264755,0.0000,1
264756,0.0000,1
264758,0.0000,1
264760,0.0000,1
264761,0.0000,1
264762,0.0000,1
264764,0.0000,1
264766,0.0000,1
264769,0.0000,1
264770,0.0000,1
264772,0.0000,1
264774,0.0000,0
264776,0.0000,0
264777,0.0000,1
264778,0.0000,0
264780,0.0000,0
264782,0.0000,0
264783,0.0000,0
264784,0.0000,1
264785,0.0000,0
264787,0.0000,0
264788,0.0000,0
264789,0.0000,1
264790,0.0000,0
264792,0.0000,0
264794,0.0000,0
264797,0.0000,0
264798,0.0000,0
264799,0.0000,0
264804,0.0000,0
264805,0.0000,1
264806,0.0000,0
264807,0.0000,0
264808,0.0000,1
264810,0.0000,1
264811,0.0000,1
264812,0.0000,0
264815,0.0000,0
264816,0.0000,0
264817,0.0000,0
264818,0.0000,0
264824,0.0000,0
264826,0.0000,1
264827,0.0000,1
264834,0.0000,0
264835,0.0000,0
264837,0.0000,0
264838,0.0000,0
264847,0.0000,0
264848,0.0000,1
264849,0.0000,1
264850,0.0000,1
264851,0.0000,0
264852,0.0000,0
264853,0.0000,0
264854,0.0000,0
264856,0.0000,1
264857,0.0000,1
264858,0.0000,1
264859,0.0000,1
264860,0.0000,1
264865,0.0000,0
264882,0.0000,1
264883,0.0000,1
264884,0.0000,1
264888,0.0000,1
264889,0.0000,0
264890,0.0000,1
264894,0.0000,1
264895,0.0000,1
264897,0.0000,0
264899,0.0000,1
264900,0.0000,1
264901,0.0000,1
264903,0.0000,1
264905,0.0000,1
264908,0.0000,1
264909,0.0000,1
264911,0.0000,1
264913,0.0000,0
264915,0.0000,0
264916,0.0000,1
264917,0.0000,0
264919,0.0000,0
264921,0.0000,0
264922,0.0000,0
264923,0.0000,1
264924,0.0000,0
264926,0.0000,0
264927,0.0000,0
264928,0.0000,0
264929,0.0000,1
264930,0.0000,0
264932,0.0000,0
264934,0.0000,0
264937,0.0000,1
264938,0.0000,0
264939,0.0000,1
264944,0.0000,1
264945,0.0000,1
264946,0.0000,0
264947,0.0000,0
264948,0.0000,1
264950,0.0000,1
264951,0.0000,1
264952,0.0000,0
264955,0.0000,0
264956,0.0000,0
264957,0.0000,0
264958,0.0000,0
264964,0.0000,0
264966,0.0000,1
264967,0.0000,1
264973,0.0000,1
264974,0.0000,0
264976,0.0000,0
264977,0.0000,0
264986,0.0000,0
264987,0.0000,1
264988,0.0000,1
264989,0.0000,1
264990,0.0000,0
264991,0.0000,0
264992,0.0000,1
264993,0.0000,0
264995,0.0000,1
264996,0.0000,1
264997,0.0000,1
264998,0.0000,1
265003,0.0000,1
265004,0.0000,1
265005,0.0000,1
265006,0.0000,1
265007,0.0000,0
265008,0.0000,0
265009,0.0000,0
265010,0.0000,1
265011,0.0000,1
265013,0.0000,1
265015,0.0000,1
265016,0.0000,1
265017,0.0000,1
265019,0.0000,1
265021,0.0000,1
265024,0.0000,1
265025,0.0000,1
265027,0.0000,1
265029,0.0000,0
265031,0.0000,0
265032,0.0000,1
265033,0.0000,0
265035,0.0000,0
265037,0.0000,0
265038,0.0000,0
265039,0.0000,1
265040,0.0000,0
265042,0.0000,0
265043,0.0000,0
265044,0.0000,0
265045,0.0000,1
265046,0.0000,0
265048,0.0000,0
265050,0.0000,0
265053,0.0000,0
265054,0.0000,0
265055,0.0000,0
265060,0.0000,0
265061,0.0000,0
265062,0.0000,0
265063,0.0000,0
265064,0.0000,1
265066,0.0000,1
265067,0.0000,0
265068,0.0000,0
265071,0.0000,0
265072,0.0000,0
265073,0.0000,0
265074,0.0000,1
265080,0.0000,0
265082,0.0000,0
265083,0.0000,1
265090,0.0000,1
265091,0.0000,0
265093,0.0000,0
265094,0.0000,0
265103,0.0000,0
265104,0.0000,1
265105,0.0000,0
265106,0.0000,0
265107,0.0000,0
265108,0.0000,0
265109,0.0000,0
265110,0.0000,0
265112,0.0000,1
265113,0.0000,1
265114,0.0000,1
265115,0.0000,1
265120,0.0000,1
265121,0.0000,1
265122,0.0000,1
265123,0.0000,1
265124,0.0000,1
265125,0.0000,1
265126,0.0000,1
265130,0.0000,1
265131,0.0000,1
265133,0.0000,1
265135,0.0000,1
265136,0.0000,1
265137,0.0000,1
265139,0.0000,1
265141,0.0000,1
265144,0.0000,1
265145,0.0000,1
265147,0.0000,1
265149,0.0000,0
265151,0.0000,0
265152,0.0000,1
265153,0.0000,0
265155,0.0000,0
265157,0.0000,0
265158,0.0000,0
265159,0.0000,1
265160,0.0000,0
265162,0.0000,0
265163,0.0000,0
265164,0.0000,0
265165,0.0000,1
265166,0.0000,0
265168,0.0000,0
265170,0.0000,0
265173,0.0000,0
265174,0.0000,0
265175,0.0000,0
265180,0.0000,0
265181,0.0000,1
265183,0.0000,0
265184,0.0000,1
265186,0.0000,1
265187,0.0000,1
265188,0.0000,0
265191,0.0000,0
265192,0.0000,0
265193,0.0000,0
265194,0.0000,0
265200,0.0000,0
265202,0.0000,1
265203,0.0000,1
265204,0.0000,0
265208,0.0000,1
265209,0.0000,0
265211,0.0000,0
265212,0.0000,0
265215,0.0000,1
265220,0.0000,0
265221,0.0000,1
265222,0.0000,0
265223,0.0000,1
265224,0.0000,1
265225,0.0000,0
265226,0.0000,0
265227,0.0000,0
265228,0.0000,1
265229,0.0000,1
265230,0.0000,1
265231,0.0000,1
265232,0.0000,1
265235,0.0000,0
265237,0.0000,0
265239,0.0000,1
265245,0.0000,1
265246,0.0000,1
265248,0.0000,1
265249,0.0000,1
265250,0.0000,1
265252,0.0000,0
265253,0.0000,0
265254,0.0000,1
265255,0.0000,1
265256,0.0000,1
265257,0.0000,1
265258,0.0000,1
265259,0.0000,1
265260,0.0000,1
265261,0.0000,1
265262,0.0000,1
265265,0.0000,1
265266,0.0000,1
265269,0.0000,1
265270,0.0000,0
265271,0.0000,1
265274,0.0000,1
265276,0.0000,1
265278,0.0000,0
265280,0.0000,1
265287,0.0000,1
265289,0.0000,1
265294,0.0000,1
265295,0.0000,0
265296,0.0000,0
265297,0.0000,0
265298,0.0000,0
265299,0.0000,0
265300,0.0000,1
265301,0.0000,0
265303,0.0000,1
265305,0.0000,1
265311,0.0000,1
265313,0.0000,1
265315,0.0000,1
265319,0.0000,1
265323,0.0000,1
265327,0.0000,1
265329,0.0000,1
265333,0.0000,1
265338,0.0000,1
265340,0.0000,1
265342,0.0000,1
265344,0.0000,1
265346,0.0000,1
265348,0.0000,1
265350,0.0000,1
265352,0.0000,1
265354,0.0000,1
265358,0.0000,1
265361,0.0000,1
265362,0.0000,0
265363,0.0000,0
265364,0.0000,0
265365,0.0000,0
265366,0.0000,0
265371,0.0000,1
265372,0.0000,1
265374,0.0000,1
265375,0.0000,1
265377,0.0000,1
265379,0.0000,1
265380,0.0000,1
265385,0.0000,1
265387,0.0000,0
265390,0.0000,1
265391,0.0000,1
265394,0.0000,1
265396,0.0000,1
265404,0.0000,1
265406,0.0000,1
265410,0.0000,1
265412,0.0000,1
265414,0.0000,1
265416,0.0000,1
265417,0.0000,1
265419,0.0000,0
265493,0.0000,0
265510,0.0000,1
265511,0.0000,1
265514,0.0000,1
265540,3.0000,1
265541,0.0000,1
265598,0.0000,1
265853,4.0000,1
265864,2.0000,1
265865,2.0000,1
265902,0.0000,1
265903,0.0000,1
265906,0.0000,1
265907,0.0000,1
265908,0.0000,1
265909,0.0000,1
265911,2.0000,1
265912,0.0000,1
265913,0.0000,1
265916,0.0000,1
265917,0.0000,1
265920,0.0000,1
265921,0.0000,1
265922,0.0000,1
265923,0.0000,1
265924,0.0000,1
265925,0.0000,1
265926,0.0000,1
265927,0.0000,1
265934,0.0000,1
265935,0.0000,1
265938,0.0000,1
266007,0.0000,1
266063,0.0000,0
266064,0.0000,0
266066,0.0000,0
266067,0.0000,0
266068,0.0000,0
266086,26.0000,1
266106,0.0000,0
266396,0.0000,1
266397,0.0000,1
266399,0.0000,1
266400,20.0000,1
266401,0.0000,1
266402,0.0000,1
266403,0.0000,1
266404,0.0000,1
266405,0.0000,1
266406,0.0000,1
266410,0.0000,1
266411,22.0000,1
266412,0.0000,1
266416,0.0000,1
266422,0.0000,1
266425,0.0000,1
266427,0.0000,1
266432,0.0000,1
266433,0.0000,1
266434,0.0000,1
266435,0.0000,1
266436,0.0000,1
266437,0.0000,1
266439,0.0000,1
266440,0.0000,1
266441,0.0000,1
266442,0.0000,1
266443,0.0000,1
266444,0.0000,1
266446,0.0000,1
266451,0.0000,1
266452,0.0000,1
266453,0.0000,1
266454,0.0000,1
266455,0.0000,1
266456,0.0000,1
266457,0.0000,1
266458,3.0000,1
266459,0.0000,1
266460,0.0000,1
266461,0.0000,1
266462,0.0000,1
266463,0.0000,1
266464,0.0000,1
266465,0.0000,1
266466,0.0000,1
266467,0.0000,1
266468,0.0000,1
266470,0.0000,1
266471,0.0000,1
266473,0.0000,1
266475,0.0000,1
266476,0.0000,1
266479,0.0000,1
266480,0.0000,1
266481,0.0000,1
266482,0.0000,1
266483,0.0000,1
266484,0.0000,1
266486,0.0000,1
266487,0.0000,1
266488,0.0000,1
266489,0.0000,1
